publishedAt,authorDisplayName,textDisplay,polarity_score,polarity
2023-09-28T03:43:16Z,@bangnajibchannel87,adanya perubahan pasar digital ini sesungguhnya menyempitkan untuk berbagi rezeki kepada pelaku pelaku lain contoh saja para sopir angkot pengguna jasa transportasi lainya merasa sepi imbas dari era digital belanja cukup dari rumah beli makanan cukup dari rumah lama lama hilang jiwa sosial manusia itu bakal turun indahnya pasar tradisional saling silaturahmi menyebarnya rejeki bagi pedagang kopi jasa angkut barang pedagang minuman dan makanan dll br jika era digital meraja lela bukan hanya toko besar dan mall saja yang akan terdampak merembet kemana mana nantinya apotik toko meracang agen sembako penjual sayur penjual ikan pasar sembakobisa bisa tutup juga pada jualan dihp ayooo ibu ibu sayurnya sayurnya promo sale grtis ongkir lhoo,-15,negative
2023-09-28T13:09:31Z,@mieramen7358,,0,neutral
2023-09-28T23:38:47Z,@Zahra99288,sayangnya pemerintah lambat berpikir dan bertindak aturan kedepannya dampak negatifnya tidak ky negara lain atas nama modernisasi emangnya modernisasi bisa dimakan,-20,negative
2023-09-29T01:57:23Z,@ardhy007,tanda akhir zaman,-2,negative
2023-09-29T04:17:46Z,@Randiazuro.89,pemerintah ya yg salah rakyatnya ya yg terlalu sok kekinian apa aja yg heboh langsung makek padahal negara lain belum indonesia kalau bisa no menguasai ya dalam hal yg viral bigo tiktok mango indonesia paling nafsuu makek ya,9,positive
2023-09-29T04:20:18Z,@Randiazuro.89,negara cina asal dari tiktok itu sendiri gak masuk besar pengguna tiktok indonesia jadi no terbanyak pengguna tiktok inilah gambaran parah ya warga indonesia,-5,negative
2023-09-28T03:35:38Z,@mediapartnerku,betul jg neng cm akan lebih baik biasakan mencintai produk dalam negeri itu sm dengan membangun bangsa sendiri,15,positive
2023-09-28T03:35:26Z,@rachman6362,sudah kaya masih jualan juga kurang yah duit yang sudah banyak,4,positive
2023-09-28T03:27:19Z,@scaramiaghost,kena deh mantaps emang saya dukung pemerinta juta persen,2,positive
2023-09-28T03:16:57Z,@fasionamala8435,bukan karna tidak suka tiktok tapi berdaganglah secara sehhaat karna produk impor dan lokal beda jadi saya sebagai rakyat menengah ke bawah saya mewakili pedagang pedagang kecil tolong di himbau untuk pemerintah spaya lebih mempedulikan yg jualan pedagang pedagang kecil,-16,negative
2023-09-28T03:16:34Z,@heru_w,persaingan dalam perdagangan,3,positive
2023-09-28T03:14:37Z,@fasionamala8435,banyak toko yg tutup bannyak toko yyg gulung tikar banyak toko yg sepi karna tiktok,4,positive
2023-09-28T03:13:45Z,@fasionamala8435,terimakasih untuk pemerintah sudah peduli sama pedagang kecil untuk mlerang tiktok kasian pedagang kecil,6,positive
2023-09-28T03:09:32Z,@wahyuprabowo7193,perang harga lokal vs impor,0,neutral
2023-09-28T02:59:24Z,@kisanakchanel5882,moralitas kita itu memang masih rendah akan selalu jd boomerang ketika ada peluang kebaikan,5,positive
2023-09-28T02:57:27Z,@jayenmuhammad,berarti marketplace di facebook juga ditutup dong,1,positive
2023-09-28T02:47:31Z,@user-ou5do2jy7s,tertibkan juga gacoan restoran grade tapi jualan harga kaki lima yg kaki lima aja gak bisa jual harga segitu,0,neutral
2023-09-28T02:47:23Z,@PkiKafirMunafikdiburuJAHANAM,kebijakan tentang pakaian bekas bagaimana kelanjutan masih merajalela gak ada tuh pemerintah penyelesaian akar masalahnya yaitu punglii lintas sektor,12,positive
2023-09-28T02:36:33Z,@agussetiawan1990,yang saya rasakan adalah barang quot dari luar negri utamanya cina gampang masuk entah itu sudah bpom atau blm,-12,negative
2023-09-28T02:32:26Z,@derifirmansyah5375,semua juga pedagang pak br semua cari nafkah pak br knp bisa lbih murah brrti penjualan di luar matok harga gila gilaan,3,positive
2023-09-28T02:22:47Z,@yogabobotoh1933,lebih kasian ama yg punya toko bisa bangrut klw sy lebih baik kaya jmn paharto pasar pasar rame mol mol rame sekaran ada nya tiktok sopy mol mol jadi sarang hantu dan toko toko jadi kios kosong ter bengkalai hudup bp mentri tutup aja tiktok sopy nya salam damai buat semuanya,13,positive
2023-09-28T02:09:55Z,@queen9672,yes yes yes yes yes yes yes yes yes yes yes yes yes yes,42,positive
2023-09-28T02:09:16Z,@dianjulianto1920,perdagangan merosot drastis br br dan narasi pemerintah meningkatkan umkm tp perdagangan bebas merajalela br br sedang kan pemerintah sendiri sibuk dgn pengerukan tanah dan hasil bumi br br br kenapa dan ada apa br br karena tuntutan yang tk ada abisnya br br keinginan yang tk ada jeda dan koma br br hutan yang seharusnya dijaga dan menjadi paru dunia sekarang dihakimi dan diambil hak milik negara br br kenapa dan ada apa br br ada masyarakat yang berhasil membuat kreatifitas atau hasil yang memukau di cekal dan si ilegalkan br br kenapa dan ada apa br br kenapa tk ada wadah untuk warga dan masyarakat mu sendiri br br setiap ada sebua keberhasilan selalu dicekal dan tidak diberi ijin atau jalan br br kenapa dan ada apa,-5,negative
2023-09-28T02:07:42Z,@sodikin_lo,pemerintah koq ikutan quot latah quot sama amrik sih kacian tik tok slalu jadi target tuh umkm juga ada yg jualan via tik tok di survey dulu dong kebenarannya,13,positive
2023-09-28T02:01:39Z,@ivhanbhortex8400,setuju sekali karna saya pelaku usaha pedagang kecil sangat berpengaruh sekarang lihat saja di pasar pasar sepi,1,positive
2023-09-28T01:58:42Z,@jojokijo8093,tutup az tiktok dah selesai,-3,negative
2023-09-28T01:58:19Z,@israwendi8445,jualan online mah boleh aja tapi jgn dijual murah gitu jatuhin harga bahkan di bawah harga grosir emang nya kami ini yg jualan offline gak punya karyawan jg yg mesti di gaji bayar sewaan listrik sampah dll memang seharusnya diatur biar sama mendapatkan keuntungan,26,positive
2023-09-28T01:57:07Z,@SaralonaHos-gb8yr,pemerintah semakin kelewatan mencekik rakyat trs smp mati tp hidup atau hidup tp mati lihat allah mahateliti,18,positive
2023-09-28T01:57:02Z,@cahyospn723,gut news,0,neutral
2023-09-28T01:56:31Z,@tonantoni7241,ini yg dibanggakan pemerintah usai status negara berkembang kita jadi negara maju padahal jelas belum layak jd negara maju dari berbagi eleman termasuk sumber daya manusia nya br jelas kita belum siap dgn kamajuan sekali lagi pemerintah kerjanya apa sih pondasi sebuah negara itu jelas sumber daya manusia perbaiki tu sistem pendidikan,0,neutral
2023-09-28T01:55:35Z,@baheramsyah-8267,toko toko ngeluh barang di online murah,-1,negative
2023-09-28T01:53:41Z,@amnes00,cuman tiktok aja shopee gk,1,positive
2023-09-28T01:52:00Z,@Antero99,asal higgs domino masih bisa beli cip dan memainkan game ini hahahha,4,positive
2023-09-28T01:51:32Z,@ondarnisstmudosion349,bawa bawa pasar tanah abang lhoo,2,positive
2023-09-28T01:50:03Z,@endangheriadi8529,nah lho om pemerintah,0,neutral
2023-09-28T01:44:23Z,@wanisawaruri1666,enak di lo kasian yang oflen haha,-3,negative
2023-09-28T01:41:19Z,@ayahazmichannel8221,saya juga gak setuju tiktok shop ditutup enakan belanja online tinggal nunggu dirumah,5,positive
2023-09-28T01:39:17Z,@CimotMitan-vt1pq,apa cuma gua doang yg ga punya aplikasi tekotok,-9,negative
2023-09-28T01:38:27Z,@kenthus8609,kalo dibilangnya sih tamak ya tamak manusia gk ada habisnya soal nurutin nafsu apalagi soal uang mau udh sukses kaya apapun tetep aja gk ada puasnya maksud gua mah ya bagi bagilah kalo artis pada jualan lah yg jualan kali kali bisa jd artis biar adil masa udh jd entertain masih aja kurang kecuali ekonomi sulit nah ini org yg ekonomi sulit kan jd kasian,33,positive
2023-09-28T01:33:34Z,@sangatunik,makanya harga jangan dihancurin di online,0,neutral
2023-09-28T01:33:12Z,@user-uy6qx1zs5q,ini lah indonesia bodoh semua mau dikuasai yg kaya makin kaya yg miskin makin miskin,0,neutral
2023-09-28T01:31:01Z,@nurahmad5212,pemerintah taunya melarang yg perlu di larang keras itu korupsi,-10,negative
2023-09-28T01:30:33Z,@dewinawangwulan490,hongkong china udah di blokir dr th jd aman,-3,negative
2023-09-28T01:29:44Z,@ajopalala5912,setuju br kasihan masyarakat kecil,5,positive
2023-09-28T01:20:37Z,@dendayatia2965,sama ajalah akhirnya juga terjual malah lebih ribet nanti tanah abang sepi sedang yg jual melalui tik tok sdh saat dunia spt ini,0,neutral
2023-09-28T01:18:56Z,@chocolatechesse6933,setujuuuuuuuuuu enak aja tenar trus jualan eh jalur distribusi resmi bagaimana bos,11,positive
2023-09-28T01:17:00Z,@syamsyudinnor1105,pruduk lokal mahal impor murah negara ini masih miskin,-1,negative
2023-09-28T01:13:45Z,@hamdisyukria8490,saya setuju usulan pemerintah umkm jalan terus buat yang jualn online dibtiktok shop kan bisa alih ke shopie atau lazada,-3,negative
2023-09-28T01:10:06Z,@mattheustemaluru,tlg yg punya content siarkan sampaikan pesan sy ini sy sbg anak bangsa meminta kpd pemerintah supaya brg brg produk luar harus dilarang dikurangi jgn dikuasai oleh brgbrg negara asing sehingga mematikan produk dlm negeri dan juga jgn kita selalu dikuasai oleh mrk negara asing sehingga umkm bisa hidup dan lancar,7,positive
2023-09-28T01:09:09Z,@user-tg9xz2op8z,ada nya penutupan onlene ini akan membantu padang kedai toko toko sya stuju di tutup penjualan di onlene di yutub juga banyak tuh jual onlene tindak juga donk pemerintah,8,positive
2023-09-28T01:02:42Z,@mattheustemaluru,bila perlu dihapuskan tiktok flamfort sebab membuat efek samping yg begitu luas salam hormat anak bangsa merdeka,5,positive
2023-09-28T01:02:37Z,@PemburuBerkahLangit,aneh kayak udah bisa mensejahterakan rakyat aja biarkan rakyat cari makan sendiri pak,-2,negative
2023-09-28T01:02:36Z,@gwkepretlu5895,yg sebelah kiri mau donk no hp nya,-2,negative
2023-09-28T01:01:46Z,@kusnadiapendi2198,kali ini saya dukung menteri perdagangan bertujuan ingin menghidupkan kembali umkm di indonesia yg lagi terpuruk,-6,negative
2023-09-28T01:00:56Z,@Edih-qk9ew,cari yg murah mudah dan kwalitas itu yg di cari konsumen,-1,negative
2023-09-28T00:59:48Z,@nengadit116,sya setuju di larang hidupkan lg psr dan pusat perbelanjaan lg pula sya suka blnja di psr bkn di online,7,positive
2023-09-28T00:55:30Z,@marthenbidang3592,harus ada regulasi yang jelas jangan matikan produksi anak indonesia,-11,negative
2023-09-28T00:53:47Z,@jebe1705,itu kamu yang laen pikirin yang laen dong,-12,negative
2023-09-28T00:53:25Z,@sugianto7178,julkifli kan pendukung prabowo,4,positive
2023-09-28T00:49:49Z,@KajiRofiq,coba saja tunggu seminggu lagi apa benar keputusannya akan tetap sepi pasar tanah abang masalahnya daya beli masyarakat menurun,-5,negative
2023-09-28T00:43:35Z,@triyonotm1triyonotm173,pasar ilang swarane joyoboyo,-5,negative
2023-09-28T00:40:47Z,@triyonotm1triyonotm173,masukk rakyat mendukung,0,neutral
2023-09-28T00:37:21Z,@BatinHarun,itu nama nya mematikan usaha orang apa lagi orang pemula berusaha lewat elektronik yg beli jua orang,0,neutral
2023-09-28T00:35:31Z,@bagussamatra6756,tanah abang sepi solusinya tiktok ditutup jaka sembung ke sekolah gak nyambung lah,3,positive
2023-09-28T00:33:15Z,@sriendang-ib1kx,persaingan bisnis seharusnya pemerintah tidak usah ikut campur ini sama dengan memutus rejeki orang biarkan aja masing masing orang cari rejeki,5,positive
2023-09-29T00:09:29Z,@anggrek8812,komen aneh,4,positive
2023-09-29T00:09:58Z,@anggrek8812,coba di dalami dlu say sebab akibat,7,positive
2023-09-28T00:25:30Z,@ahmadinejadbkn4197,bodoh br iklan boleh jualan gak boleh br artinya jaka sembung bawa golok gak nyambung mbeeek,6,positive
2023-09-28T00:15:32Z,@putrapurnamatirta3933,segala di larang aneh,1,positive
2023-09-28T00:14:24Z,@foreverleslar3340,banyak yang iri ga mampu bersaing itulah kita jadi org harus kurang i sifat iri,-17,negative
2023-09-28T00:11:44Z,@agussulistyawan5769,setuju bosku,4,positive
2023-09-28T00:06:30Z,@mangdangsu,tutup aja tiktok produk china,2,positive
2023-09-27T23:59:10Z,@kutoarjo6170,di fb itu bnyak sekali penipuan jualn murah online,0,neutral
2023-09-27T23:58:26Z,@felinwidya9122,terlambat pak,0,neutral
2023-09-27T23:52:48Z,@erhachannel727,tiktok shop bayar pajak gk sih br cm tny,-2,negative
2023-09-27T23:46:06Z,@user-tu3yu9rd6n,negara sedang riwet sendri karna ulh nyah mrka yank mengijin kan adanyh tiktok sbgai aksara hiburan atw jual bli brng skrng ditutup dh terlnjur kplng intinyh pjk dri tanh abng berkurng yah mknyh ditutup sitok tok nih miris negri kuh ini sangt kacaw brt,-1,negative
2023-09-27T23:44:41Z,@anshorisfamily952,harusnya yang dilarang itu masuknya barang barang produk impor dengan bebas supaya yang beredar dipasaran indonesia adalah produk lokal pemerintah dampingi dan bimbing umkm agar sdm meningkat dan kualitas produk setara dengan barang impor bila perlu melebihi supaya bisa di ekspor semoga umkm indonesia semakin maju dan sejahtera dan semoga pejabat pejabat pemerintah dapat hidayah berhenti korupsinya,-8,negative
2023-09-28T01:42:02Z,@thelukmanto1210,sepakat,4,positive
2023-09-28T01:50:12Z,@masary4426,naahh ini setuju sya br br win win solution,4,positive
2023-09-28T11:15:05Z,@sanstai433,susah bro cuan nya kan di pajak,-6,negative
2023-09-29T04:21:21Z,@Randiazuro.89,sekarang per orangan bisa inpor lo,0,neutral
2023-09-29T11:34:01Z,@arsyilabintana4548,tapi yg bikin sedih klo artis yg udah bnyak duit ikut jualan nahh sediiiiih bngt kita cuma gigit jari para pedagang online biasa penonton nya lebih milih ke par artis,-9,negative
2023-09-27T22:39:45Z,@hadiklowor2175,faktaaa kwalitasx bedaaaa quot andaiii dgn kwalitas samaaa ok quot tapi faktaaaa quot,4,positive
2023-09-27T19:56:01Z,@cakmat618,dari dulu pemerintah pusat daerah emang suka telat bikin aturan selalu begitu apa kita gak punya analis digital atau apapun itu sebelum viral entah baik buruk terjadi bisa di cegah,-4,negative
2023-09-28T14:59:46Z,@gegammer6016,keknya klo dibilang telat kudunya ditangkapnya cepet tapi malah faktanya ada yang berat sebelah sering terjadi jadi jangan terlalu heran klo telat karena ada negosiasi pihak sana dan sini dlu,-8,negative
2023-09-27T19:39:28Z,@johanessucipto2318,setuju hidup umkm,6,positive
2023-09-27T19:33:28Z,@musamusa29,yg jualan di tiktok kbnykn para seleb yg duitny sdh bnyk hp dan leptopny juga udh bagus dan mahal ksian yg pdagang msarakat kcil mkin terpuruk,2,positive
2023-09-27T18:34:48Z,@rivandialfiyan3069,gak bingung mba kan ada yang aplikasi yang resmi untuk jualan tinggal promosiin aja lewat tiktok kan sma aja,-2,negative
2023-09-27T17:36:49Z,@rioambara1151,inikan udah jaman modern orang yang kreatif seharusnya didukung kok malah sihancurkan tinggal kau bikin grup buat mendidik berjualan di media sosial maupun onlain seharusnya pemerintah juga liat semuah sektor bukan sektor aja lewat sosial media kan menggerakan banyak bidang jasa juga tinggal di olah lagi lah supaya pengiriman bisa berkembang di negara hingga manca negara atau ga dari daerah kirim ke kota atau sebaliknya kok kaya gini bukan di dukung malah di stop diluar negri onlain terus dikembangkan kita malah mundur ingat pas ada nya gojek di indo banyak sektor yang hilang sepi didemo abis xan tapi sekarang banyak yang tumbuh dari go jek mulai dari gomart go shop go massage go clean dll bahkan beli barang hari ini sampai pun ada klo lagi mendesak dari tiktok instagram dll menurutku pemerintah salah ngambil keputusanya,1,positive
2023-09-27T16:45:56Z,@DnRz_story01,tidak terlalu masalah jika shop online di tutup yang penting toko offline menyesuaikan harganya gak melunjak naik terus,-15,negative
2023-09-29T05:02:19Z,@user-nv8jh7lz8m,kalau online dia ga perlu sewa toko ga perlu ongkos pp dari rumah ke tokodan ga ada yg minta jatah preman sumbangan ga jelas dll makanya online bisa murah br saya lebih suka beli di online karena murah,16,positive
2023-09-29T10:34:40Z,@anakrantau...1470,nah itu br pemerintah harus berantas preman dong,-7,negative
2023-09-27T16:23:51Z,@994go33,siapa pun harus tunduk dengan peraturan pemeritah tentang tiktok shop kalau kalian merasa dirugikan karna tiktok shop dilarang kalian itu terlalu egois kalian tidak melihat berapa puluh juta pelaku umkm k o hanya gara tiktok shop br sadar woi,-26,negative
2023-10-02T12:36:38Z,@asheltea1703,skalian dong lazada br shoppe tokped dll dilarang juga br mentang ada pemasukan bebas aja dasar negri konoha,-5,negative
2023-09-27T16:23:20Z,@Dewadewidewi-kq9js,wah lagi lagi hanya bos mall yg boleh jualan umkm ya mati terus kere lagi kembali ke jaman londo,3,positive
2023-09-27T16:21:45Z,@lilikheryani1113,kecolongan sma tiktok kenapa harus nunggu viral dulu baru dtindak mentri perdagangn pada tidur apa yah,-7,negative
2023-09-27T16:09:43Z,@aksaraprmna1238,pemikiran yg mundur kalau pemerintah larang jualan di tiktok,-2,negative
2023-09-29T03:59:08Z,@zulvanzulvan4563,pemerintahan yg munafik,0,neutral
2023-09-27T15:54:31Z,@rikaswandayani606,setuju dibedakan mana platform utk bisnis dan untuk medsos harga murah nggak pada bayar pajak sich,9,positive
2023-09-27T15:44:22Z,@jeffrybussid,betul setujuh tutup sazaah byk manusia dan makhluk alay di dlm nya muka pada byk pilter kagak usah ke salon wkwkwwk emak biasa masak didapur jemput anak sekolah skrg dah kek abg alay kucay,-14,negative
2023-09-27T15:43:12Z,@ahmadmahfuzi-oe5fl,dagang online dilarang karena mematikan umkm sedangkan yg paling mematikan umkm itu adalah pengusaha besar br br di online tiktok kebanyakan pelaku usaha rumahan umkm juga gak banyak pemain besarnya,-1,negative
2023-09-28T12:17:58Z,@bintangjemari5024,sekali ada pemain besar sekelas artis pelaku umkm tersingkirkan disitulah titik permasalahannya,3,positive
2023-09-27T15:43:01Z,@darmowiyono9172,kebijakan yg lucu bukannya cari solusi malah bikin banyak pengangguran ancen dagelan hahahaha,5,positive
2023-09-27T15:36:38Z,@yazhalkaisya8985,tsnda kslah pemerintah terhadadab suasta,0,neutral
2023-09-27T15:35:45Z,@madlyas0131,kapan ditutupnya,0,neutral
