publishedAt,authorDisplayName,textDisplay,likeCount;
"2023-10-03T15:31:14Z,@rezasantoso8386,""Tolonglah teruntuk kalian oara artis yg sdh banyak job, sdh kaya, gak usah ikut2 jualan lewat online . Kasih kesempatan yg masih pemula dan rakyat jelata"",0";
"2023-10-03T15:04:22Z,@erosmaya4811,""Beli offline itu,, sudah panas2an, barang yg di cari ga nemu, mau pulang tiba2 priiit.... 2rb melayang..."",0";
2023-10-04T03:37:56Z,@lakongamok5302,Wkwkw,0;
"2023-10-03T14:55:36Z,@grosirindo,""Menurut ku penjual ditanah abang diberi penyuluhan dan bantuan dari pemerintah agar bisa bejualan di online juga, di tiktok banyak banyak jutaan penjual yg tersebar diseluruh Indonesia,sedangkan tanah abang penjual nya bisa dihitung jari, klo ini mah namanya mati penjual seribu tumbuh satu penjual hadehhh"",0";
2023-10-03T14:53:35Z,@user-jn9pc5bn6q,menurut saya sih yang masih berjualan  di ruko2 mnding ikutin jaman aja dari pada sewa ruko yang mahal2 mnding beli alat2 untuk berjualan online,0;
2023-10-03T14:51:07Z,@mochnasser,Bagaimana dengan e commerce yg lainnya pak zul,0;
2023-10-03T14:49:13Z,@review_rumah_bagus,Mereka nih belum sadar yang masih mendukung platform ini...sekarang kalian jaya besok besok usaha lu yang hancur sendiri,0;
"2023-10-03T14:33:59Z,@andrisetiawan1058,""Jangan² lazada shopi juga kalian iri kan,Astagfirullah. Takut banget gak kebagian rizeky,semut aja udah di jamin sama Allah rizekynya,gakan ketuker tenang. Kita hanya perlu mengubah atau mengimbangi,dgn emmakai 2 metode. Jaman skrng kan ada hp android,mungkin yg offline punya android nah itu di manfaatkan. Kalo yang udh usia lanjut mungkin bisa di bantu anaknya atau cucunya untuk promosikan jajananya. Malah jika permasalahanya saling lapor sana sini,ini yang menjauhkan rizeky,di tambah lagi rasa iri dan dengki😊"",0";
"2023-10-03T14:32:08Z,@iqbalnakhas,""Saya mendukung dan ada tidak mendukungnya. Tidak mendukungnya karena musti instal aplikasi lebih, tp hp saya semakin mengentang. Memori makin penuh nanti 😶"",0";
"2023-10-03T14:26:07Z,@andrisetiawan1058,""Sekali lagi saya hanya konsumen. Saran lagi dari saya bersainglah secara sehat, kalian juga bisa kan jualan dengan metode 2 sytem juga offline bisa online juga bisa,hanya saja kalian gada niat. Dan terjadilah iri dan dengki. Yang ferr kalo jualan,jangan serang sana serang sini cuy. Bersaing ikutin caranya,jangan main lapor,dikit² lapor"",0";
2023-10-03T14:18:47Z,@CHANNELARJUNAGAMING,Kasihan pedagang pasar kaki 5 kaki 6 kaki 7 dan kaki2 lainnya pada bengong nanggeuy gado,0;
"2023-10-03T14:14:17Z,@andrisetiawan1058,""Inget rizeky itu tidak akan tertukar,walaupun online walaupun offline kalo udah milik gakan kemana,yang penting para pedagang jangan pada iri,ini kasusnya sama kaya OJOL dan OJEK PANGKALAN"",0";
2023-10-03T14:13:18Z,@kimbihun5926,Mau tiktok shop tutup juga gak pernah ke tanah abang <br>😂<br>Apalagi udah tahu pedagangnya gak ada otak <br>Main asal suruh tutup aja <br>Gak mikir di online shop juga ada karyawan yang kerja <br>Kalau di PHK mereka makan apa? <br>Makan baju di tanah abang ya <br>😂,0;
2023-10-04T03:40:18Z,@lakongamok5302,Biar apa?<br>Biarin 🗿,0;
"2023-10-03T14:11:51Z,@andrisetiawan1058,""Saya bukan pedagang,saya hanya pembeli...saya kecewa kalo pemerintah blokir tiktok shop. Karena apa ,1.perbandingan harga di tiktok lebih murah dari pada offline, 2.bahanya bagus harga murah, 3.tidak antri lama untuk membeli. Jujur saya sebagai konsumen protes kerass,kalo gak ayo duel panco 1 vs 1"",0";
"2023-10-03T13:50:52Z,@user-sb2oe2fp4d,""Dengan ada nya perdagangan online ,padahal mengurangi pengangguran,rata2 karyawan onlineshop banyak,pedagang offline paling 1 orang,,<br>Sekarang era digital,yg offline harus nya tetap berjualan tapi main online juga"",0";
2023-10-03T13:50:22Z,@btviacell880,Di pasar harga gamis 250 rb. Sementara tik tok shop 100 rb. <br>Wajar aja kalau kita milih belanja online😅,1;
2023-10-03T13:37:52Z,@kikimhakim9158,Semoga pemerintah memberi solusi yg lebih baik..,0;
2023-10-04T09:48:01Z,@johnnysihite5702,@ipul3990 ya kan istri istri pejabat yang punya blok tdk bisa plesir ke LN lagi. Kalau tiktok di tutup mereka bisa berjaye lagi gitu paci. Masa bodo dgn pengusaha super mikro mau makan atau nggak,0;
2023-10-03T13:36:09Z,@melati008,Masih ada tiktok shop masih berjalan,0;
2023-10-03T13:22:50Z,@duniaanak7479,biasa gak ada pajak nya mana mkn pemerintah diam aja 😂😂,0;
2023-10-03T13:18:29Z,@kayulapuk5457,tutup juga aplikasinya,0;
"2023-10-03T13:17:54Z,@hendraap5433,""sosmed ya sosmed, kalau mau jualan ya di toko online...."",0";
2023-10-03T13:17:21Z,@AARonggeng,Hum... Kirain sudah pada kaya<br>Eh.. Masih jualan juga<br>Salah Kira berarti,0;
"2023-10-03T13:16:52Z,@miedjawaeyangkakung316,""Bukan hanya tik tok,PNM mekar sebenarnya yg harus dihapus, sejak muncul 2021 semua dagang makin sepi,emak2 bebas berhutang,yg gak punya usaha atau piktif bisa pinjam,akhirnya banyak emak2 terlilit hutang dan gak bisa jajan karena harus bayar cicilan dan akhirnya usaha gak ada hutang bertambah"",0";
2023-10-03T13:15:37Z,@latifasexy-gs9jk,Jembutlah... sudah mall sepi macam kuburan baru koar-koar dilarang...,0;
"2023-10-04T11:22:51Z,@latifasexy-gs9jk,""@@lakongamok5302 ya elah ngegas loe bg, lagian ngapai loe ke mall, belanja ga pernah hidup miskin aja sok comment .. ente itu penjual kaki lima yg baru punya android hahahahaha"",0";
2023-10-04T13:46:16Z,@lakongamok5302,@@latifasexy-gs9jk waduh emg agak Laen satu ini<br>WWKWKWKOWOW,0;
2023-10-03T13:11:32Z,@alfinalfan948,KL GK di larang yg ky tambah kaya yg miskin tambah miskin  sy setuju dgan kptusan pemerintah harus di stop juwalan onlen biar GK meugikan umkm,0;
"2023-10-03T13:10:47Z,@udonbekancok5923,""Kalau perlu shoppe tidak boleh gratis ongkir,,jadi pembeli mikir 2x mau beli online shop,biar dipasar pada rame"",0";
2023-10-03T13:09:28Z,@alfinalfan948,Km kan cumak mikir diri sendiri cobak km mikir org yg GK BS juwalan onlen  org yg di pasar itu KL saing Ama tiktok SOP bener slki kptusan pemerintah demi bl org yg buka toko di pasar,0;
2023-10-03T13:00:35Z,@gunawancahyana2428,TUTUPPP,0;
2023-10-03T12:57:19Z,@MaulanaRisqi-gq7qz,Percuma kalo sekedar melarang doang Kalo aplikasi.nya masih ada..<br>Berani kagak kalo di blokir aplikasi.nya sekslian..<br><br>Ngomong doang mah gampang..!!,0;
2023-10-03T12:56:37Z,@user-sg3tu6li9u,ditahun 2024 indonesia bakal kacau klau jualan online masih di izinkan beroprasi,0;
2023-10-04T03:43:07Z,@lakongamok5302,Wkwkww<br>SDM low budget,0;
2023-10-03T12:53:48Z,@robbywicaksono9210,Toko online tutup aja semua .jangan ada toko online,0;
"2023-10-03T12:53:41Z,@user-hi2jd8dc5q,""shopi sma lazada tutup juga,,,biar adil"",0";
2023-10-03T12:54:13Z,@user-hi2jd8dc5q,sbb sma2 bisa bayar online,0;
2023-10-03T12:52:02Z,@mohriki-fv6no,sangat membantu sekali pakai sosmed belanja tinggal cari tp kasian jg sama yang jual ofline di pasar hehehe😊 ikuti alur ajah,0;
2023-10-03T12:46:21Z,@hinenide1768,Itu Artis2 di Tertibkan Aja,0;
2023-10-03T12:46:14Z,@ZHRKULINER,Saknone baim ambek anang😂😂😂😂😂😂😂,0;
2023-10-03T12:44:06Z,@sudijonosugeng8307,Sangat setuju sekali tik tok shop  di tutup.,0;
2023-10-03T12:44:06Z,@sudijonosugeng8307,Sangat setuju sekali tik tok shop  di tutup.,0;
2023-10-03T12:44:06Z,@sudijonosugeng8307,Sangat setuju sekali tik tok shop  di tutup.,0;
2023-10-03T12:44:06Z,@sudijonosugeng8307,Sangat setuju sekali tik tok shop  di tutup.,0;
2023-10-03T12:38:14Z,@terserahgua4623,saya tidak setuju tiktok d tutup. sebab orang pasar yg dagang kadang juga kaga ngotak matok harga nya. udah mahal  belagu lagi. mending online orangnya ramah dan harga ga mngkin nipu,0;
"2023-10-03T12:32:27Z,@iseng-cw6tj,""Justru online itu sangat membantu banyak masyarakat banyak yang ga bisa beli jadu bisa karna jauh lebih hemat karena ga perlu ongkos ke toko dan buang waktu, lebih banyak yamg di untung kan dari pada merasa di  rugikan , harus nya barang inpor tertentu aja yang harus di batasi"",1";
2023-10-04T11:30:01Z,@vhidelyaa2413,Bener,0;
"2023-10-03T12:20:11Z,@elasupriyatin4575,""Kasian para pedagang pada tutup,semoga laris manis lg...Aamiin"",0";
2023-10-03T12:14:05Z,@ufiqaja1029,Bagus kasian di pasar.... pedagang dipasar kesepian,0;
"2023-10-03T12:12:49Z,@SebeXbola,""Setuju mending e-commerce shop mending  di SHOPEE ,LAZADA , TOKOPEDIA"",0";
2023-10-03T12:01:49Z,@muhammadhidayatpratamaputr7326,Di bane aja sekalian... Tiktok bane bigo itu itu bane,0;
2023-10-03T11:56:06Z,@AderzFootball,Yang jadi pertanyaan kenapa cuman tiktok???,0;
"2023-10-03T11:53:30Z,@deevadavin5493,""Bener nih kudu Di tutup, dagangan gw Di tokopedia jadi sepi gara2 tiktok shop"",0";
2023-10-03T11:51:13Z,@Ari_Lastebonaparte,maksudnya baik agar masyarakat lain bisa dapat kesempatan klo di media digital maka tetap aja d kuasai oleh org2 yg sudah punya nama seprti artis2,0;
"2023-10-03T11:49:33Z,@ainunazka363,""Maka nya hati hati Indonesia,segala on line sebentar lagi ada di gital yg bahaya akan runtuh semua negara,ingatt ingattt ,ini udah perang di gital dunia"",1";
2023-10-03T11:50:25Z,@ainunazka363,Ingattt ingattt,1;
2023-10-03T11:39:04Z,@Keseharianchannel.,Mau gimana ini,0;
"2023-10-03T11:07:15Z,@andungstyadi748,""Itu yg dilarang live nya kan. Kya toko online mah, masih bisa. Kya shope lazada dll. Tanpa live. Dan menurut sy yg dilarang harusny itu artis2 yg jualny murah bgt diluar nalar. Dan pabrik2 juga ikut jualan hrusny dilarang online."",0";
2023-10-03T10:42:01Z,@Amarameme-ys1of,Tempe online geplak online yg heboh gethok lindri,0;
2023-10-03T10:41:47Z,@koshurkot3892,lol,0;
2023-10-03T10:26:53Z,@Fortexscreet,Gw dapet notif nih dari tiktok katanya besok tiktokshop resmi di tutup oleh pemerintah gw suka sama e-commerce tiktok kenapa harus di tutup kan yg juga kan yg lain ada shope tokepedia kanapa harus tiktok gw aja baru terjuan affliate tiktok dengr kayak gini langsung down asuw udh cape capek jualan eh taunya tiktok ngirimin notif besok jam17 wib <br>Kanapa harus nyamain pasar ntanah Abang kan. Pasar yg lain juga ada tapi lo biasa. Aja GK sealay gitu nyalahin tiktok harus di cabut kuwatrok pol pemerintah jancok paberan masalah sedikit langsung tutup kan gini penjual juga kecawa yg di tiktok pemerintah jancok asu gatel katrok alay baperan,1;
"2023-10-03T10:25:29Z,@hanhan1079,""Yeee abis ini toko offline harga sewa nya naik lagi deh 😂😂😂😂😂😂😂, karena jadi kebutuhan utama untuk sewa lapak"",0";
2023-10-03T10:14:32Z,@syahfirfir3439,Gk bse komen yg penting udah tau maksd ya...?yg di larang,0;
"2023-10-04T12:56:20Z,@fredyoksana9476,""Situs judi online itu ditutup, ntar buka ditempat lain ... nsmanya juga kriminal...<br><br>Tiktok shop itu ijinnya medsos bukan e commerce, yg rugi ekonomi kita, mereka yg untung makanya diatur om..."",0";
2023-10-03T09:54:45Z,@iesport2560,Kenapa malah ditutup online shop nya bukannya menutup keran impor dan atur harga produk lokal supaya tidak saling banting??,0;
"2023-10-03T08:44:47Z,@birumarun07,""Gara2 artis nih ikut2ab bae jualan online, udah pada kaya ge lu.."",0";
2023-10-03T08:41:38Z,@kevillafitriani5010,Ini membela tanah Abang jadi nya,1;
"2023-10-03T08:39:42Z,@kevillafitriani5010,""Harus adil, sopi juga harus di tutup.<br>Kalah bersaing pasti begini jadi nya"",1";
2023-10-03T08:32:31Z,@lianparamita5739,sya berjualan baju online. krna mau buka lapak ga punya uang. JD buat2 emak berdaster drmg Kembali kepengaturan awal.,0;
2023-10-03T08:31:34Z,@motengfreeTV1990,Blokir saja tiktok maka selesai😂,0;
"2023-10-03T07:06:50Z,@egycell1101,""Kasihan yang sudah sewa toko, sepakat sama peraturan ini"",0";
2023-10-03T06:47:26Z,@andrealfianto7334,Ttup bner itu,0;
"2023-10-03T06:46:22Z,@badairosy5047,""Setuju ma pemerintah,, supaya tidak dimonopoli pedagang modal besar."",1";
"2023-10-03T06:23:47Z,@efanefendi8432,""Indonesia ini ribet kali,padahal gampang aja tingal blokir tiktok di indonesia,contoh india"",0";
2023-10-03T06:09:38Z,@husnulpopayechannel8814,Tutup segera perdagangan online.......kasian yg jualan d pasar tradisional...,0;
2023-10-03T05:57:21Z,@fitraanand5832,kan ada shoppe live????,0;
"2023-10-03T05:56:15Z,@rezafahlepi9204,""Mantap lah tiktok di tutup<br>Ga ngerasain gensi dulu<br>Angkut barang dorong barang jual keliling,<br>Ini jualan diem di rumah kutak ketik doang  apaan"",1";
2023-10-03T05:49:05Z,@edicalup4323,Shoppe dan buka lapak tutup sekali biar mall2 rame lagi seperti dulu.,0;
2023-10-03T05:28:12Z,@aswandimajid5727,Jualan online hanya orng2 yg d kenal yg laku barang nya.ksihan para umkm.lngkah pmrintah sdh pas...,0;
2023-10-03T05:15:59Z,@bos_muda.24,Ayoo dukung PEMERINTAH hapus jualan online Haraga gak ngotak.. banyak yg ketipu juga,0;
2023-10-03T04:56:36Z,@loveandlight_i_love_u.369,semoga baik2 aja smuanya. Doakan untuk perekonomian Indonesia.,1;
"2023-10-06T02:53:25Z,@salamsadar5890,""sudah terlanjur di manjakan oleh online shop, ga akan ada orang yang beli di offline lgi, ini lah akibat kebijakan yg tidak matang di fikirkan oleh pemerintah, efek nya ya seperti ini"",0";
2023-10-03T04:38:25Z,@ayudira228,Apa kabar aplikasi selain tiktok😢 masa tiktok aja,0;
2023-10-03T04:37:09Z,@rikikennisulastiosihombing5632,Atur wajib di ikuti .pemerintah juga manusia,0;
2023-10-03T03:43:11Z,@the_Jibril,Sebaik nya diblokir aja tuh tiktok nya,0;
2023-10-03T03:21:49Z,@egianggara4636,Pemerintah sudah benar,0;
2023-10-03T03:08:54Z,@aidahai1739,Situs judi makin ganas kok gak di blok,0;
2023-10-03T02:47:49Z,@friysabiz8846,Maundi tutup buktinya Ampe sekarang masih ada...live,0;
"2023-10-03T02:24:37Z,@user-gc8uw8yh4j,""Kadang kadang merusak harga pasaran,tutup ajalah"",0";
2023-10-03T02:23:35Z,@JESTES69,Bener* China tu lagi ngejajah Indonesia<br>Gilaaa<br>Tunggu 2040 apakah china pegang sepenuh nya Indonesia ?,0;
"2023-10-03T02:19:57Z,@rahmanavan,""Hebat saya kata... menteri sidak tanah Abang... membela segelintir pedagang yg ada di pasar...akan TETAPI mengorbankan jutaan orang di +62 yg dagang di platform ini... entah sbg seller / afiliator ... bisa dikatakan ,, mereka yg dipasar tidak bisa mengikuti perkembangan jaman ..."",0";
2023-10-03T02:06:05Z,@joeviral5745,Sangat tepat kalau tidak ada batasan  memang bahaya,0;
"2023-10-03T01:51:11Z,@animalsday3651,""AYO TUMBUHKAN KEMBALI PASAR, TOKO, MALL DLL.. SUPAYA BUDAYA KITA TIDAK TERLENYAP HANYA KARENA JUAL ONLINE.. SALAM CINTA DAMAI 🤝🏻"",0";
2023-10-03T01:43:46Z,@megakakikencing6949,Haram kan jugak yang buat live macm orang gila tu.. kebanyakan orang Indonesia buat challenger gitu mandi lumpur makan taik kucing lah errrr,0;
2023-10-03T01:06:23Z,@arunyoutube84chanelnew23,Tiktok untuk cm joget2 bukn tempat untuk jualan,0;
2023-10-03T01:01:53Z,@yayaayya7156,Pan pan pan ada Zulkifli Hasan,0;
2023-10-03T00:45:39Z,@andyaungla,Lazada shopie??,0;
"2023-10-02T23:36:43Z,@mrbitch69,""Klo mau jualan di pasar woiiiii ... kasian yg buka2 toko atau lapak di pasar yg gak ngerti gedged,, teruskan buat pemerintah 👍🏻👍🏻👍🏻👍🏻👍🏻"",0";
"2023-10-02T22:56:46Z,@iminkarpat,""Seharusnya yang dibatasi diskon nya, bukan malah ditutup tiktok shop nya"",0";
2023-10-02T22:51:27Z,@Budiman-lu5ct,Ingat bos Shopie Lazada<br>Itu orang yg banyak belanja online disana <br>Seharusnya itu yg di tutup biar nanti pemerintah di demo sama kurir nya😅,0;
"2023-10-02T21:51:53Z,@Fajar-dh8hr,""Konsepnya mau membunuh pasar bebas... Dan pelaku usaha gk siap beradaptasi , trs ngamuk ngamuk nyalahkan pelaku usaha yg lain.. krn pelanggan nya lari di culik pelaku lain yg lbh bisa bersaing 🤣🤣🤣<br><br>Orang jualan live di gunung kok di larang, zolim gk tuh 🤭🤭<br><br>Emangnya mudah ya menghadirkan audiend ribuan saat live visual di dunia digital .. iri bilang bosss😈😈😈"",0";
2023-10-02T20:27:02Z,@muhjamal7021,Jgn cuman titik karna banyak sejenisnya,0;
2023-10-02T19:56:23Z,@dianemo2206,INTI NYA APUS AJH TIKTOK NYA KAN LEBIH BAGUS...👍👍👍👍,0;
"2023-10-02T19:26:58Z,@bdwbdw9,""Saya sangat se7 dengan aturan pemerintah. Dihongkong jauh sebelum indonesia menerapkan,hongkong sudah lebih dulu mengatur medsos tidak boleh jualan bisa kena denda+penjara kalau ketahuan.Bagus"",0";
"2023-10-03T12:56:58Z,@Gilang-xx6bk,""Alaay,jaman maju orang juga harus maju"",2";
"2023-10-03T15:01:08Z,@erosmaya4811,""Tapi bagi orang yg di luar pulau sih, mending beli online lah... free ongkir gitu loh"",1";
2023-10-02T16:55:08Z,@ariani_anandya,PEMERINTAH ITU KERJANYA NYUSAHIN RAKYAT,1;
2023-10-02T16:50:43Z,@keybortjbgbabel8982,Kok udah kayak pki ya sekarang banyak aturan nya...😢😢😢,0;
2023-10-02T16:30:57Z,@anonim117,Produk import harusnya di mintai pajak besar. Faktanya imort import samangat mudah,0;
2023-10-02T16:27:21Z,@anonim117,Shopee tolong ditutup juga,0;
2023-10-02T16:06:14Z,@g4mercube19,Pemerintah kurang di suap tiktok 😂,0;
"2023-10-02T15:55:59Z,@saifulhamdi565,""Woi para pemirsa kalian sadar gk ini ada lah saingan bisnis,kalo tiktok shop di tutup dengan alasan umkm,harusnya lazada dan shopee juga di tutup,pikir pakek logika jangan termakan opini,pikir baik baik pakai logika,jangan cuma  gunakan kuping,gunakan juga otak untuk berpikir,ingat ini adalah monopoli perdagangan,sejak ada tik tok shop,masyarakat lebih milih belanja di tik tok"",0";
"2023-10-02T15:14:33Z,@Ir.Sutanto,""Enakan kelen lah. Kami yang dipajak jualan kgk laku malah mau bayar sewa t4, blum lagi anak kasi makan. Meresahkan online2 ini, hrusnya e-commerce naikan persenan fee dan dipajakin biar kgk beli dionline truss. Minimal blja 150 k bru dpt gratis ongkir."",0";
2023-10-02T15:03:49Z,@a3tofficial253,tik tok di hapus juta an kulir megagur,0;
"2023-10-02T15:02:31Z,@nagoputih3641,""Klau bsi pak shopi jg di berlakukan speeti itu....para penjual dstu sdh membuat UMKM , bNyak gulung tikar,serta meinjm uang bank untuk modal,eh mlh gk terbayar angsuran nya,semenjak shopi sama tikto bejual online"",0";
2023-10-02T14:42:38Z,@wawenza3697,Artis artis serakah.... Setuju tik tok... Ditutup,0;
2023-10-02T14:40:24Z,@abdullahkarim7988,Yessssss setuju....,0;
2023-10-02T14:12:28Z,@ajurkongslet190,Kenapa barang china bisa lebih murah padahal butuh biaya kirim ? <br>Trus Kenapa barang dalam negeri lebih mahal ? <br>Kadang bingung juga klo beli di offline pedagang kasih harga liat2 orang?,0;
"2023-10-02T14:06:03Z,@teteawut6573,""Adanya tiktok,TOKOPEDIA apalagi BUKALAPAK dan BLIBLI jadi sepi"",0";
2023-10-02T13:24:37Z,@dappabello7952,yg ada produk import itu malah di tanah abang. lalu di jual eceran ke tiktok shop,0;
2023-10-02T13:18:58Z,@dimasrena8045,😅😅😅😅,0;
"2023-10-02T13:01:47Z,@gungdechan4436,""Pinjol juga dong pemerintah di  hpus,"",0";
"2023-10-02T12:50:37Z,@awankcoy2920,""Ribuan bahkan jutaan konveksi yang tutup, yang karyawannya sekarang udah nganggur setelah lebaran, kalo itu barang dari tanah Abang gak mungkin pasarnya tutup dan konveksinya pada tutup."",0";
2023-10-02T12:33:38Z,@abuhanafi6855,Shopee tokped lazada dkk kayanya yg iri liat tik otok😅😅😅,0;
"2023-10-02T12:20:53Z,@gheaofficial02,""Kenapa yg punya tokok gk manfaatkan tiktok juga kan bisa bikin tokok di tiktok shop,sambil ngelive di ruko"",0";
2023-10-02T12:02:41Z,@ahmadn_a2982,Bagus saya setuju,0;
"2023-10-02T11:49:36Z,@kasih_tahu,""Biarin lah, sebel juga sama artis udah banyak duit, masih aja jualan kayak org  nguber duit😢😢"",0";
2023-10-02T11:44:11Z,@ciloxcianda1927,Hidup tiktok...,0;
2023-10-02T11:29:45Z,@lorsemili8427,Tumben pemerintah bener..,0;
"2023-10-02T11:01:23Z,@gooddam117,""Sepertinya kelompok-kelompok preman pasar, parkir liar, copet, jambret dll akan bangkit kembali setelah adanya aturan ini.<br>Yang biasa belanja online pasti paham dengan hal-hal tersebut., sehingga mengapa lebih memilih untuk belanja di online shop."",7";
"2023-10-03T19:26:09Z,@asalkuliner7418,""G mudeng y<br>Srh di pisah BKN di tutup<br>Jd fungsi tiktok ckp buat sosial media, promosi brng aj n untuk transaksi online shopnya hrs aplikasi sndr<br>Contoh Shopee, Tokopedia, Bukalapak"",0";
